persona_id,question_id,run_index,rating,response,collected_at
6,24,1,1,1,2025-10-21T15:41:50.443295
6,24,2,1,1,2025-10-21T15:41:53.230139
6,24,3,1,1,2025-10-21T15:41:55.281498
6,24,4,1,1,2025-10-21T15:42:00.298623
6,24,5,1,1,2025-10-21T15:42:02.658270
6,24,6,1,1,2025-10-21T15:42:04.856486
6,24,7,1,1,2025-10-21T15:42:07.572630
6,24,8,1,1,2025-10-21T15:42:09.672624
6,24,9,1,1,2025-10-21T15:42:12.014951
6,24,10,1,1,2025-10-21T15:42:14.007976
6,25,1,1,1,2025-10-21T15:42:16.320383
6,25,2,1,1,2025-10-21T15:42:18.667160
6,25,3,1,1,2025-10-21T15:42:20.720284
6,25,4,1,1,2025-10-21T15:42:22.810126
6,25,5,1,1,2025-10-21T15:42:24.906594
6,25,6,1,1,2025-10-21T15:42:26.908434
6,25,7,1,1,2025-10-21T15:42:28.997438
6,25,8,1,1,2025-10-21T15:42:37.085940
6,25,9,1,1,2025-10-21T15:42:39.182635
6,25,10,1,1,2025-10-21T15:42:41.484575
6,26,1,3,3,2025-10-21T15:42:43.524092
6,26,2,3,3,2025-10-21T15:42:45.998698
6,26,3,3,3,2025-10-21T15:42:48.110856
6,26,4,3,3,2025-10-21T15:42:50.290226
6,26,5,3,3,2025-10-21T15:42:52.423823
6,26,6,3,3,2025-10-21T15:42:54.651248
6,26,7,3,3,2025-10-21T15:43:00.519459
6,26,8,3,3,2025-10-21T15:43:02.799189
6,26,9,3,3,2025-10-21T15:43:05.699606
6,26,10,3,3,2025-10-21T15:43:08.127104
6,27,1,4,4,2025-10-21T15:43:10.004378
6,27,2,4,4,2025-10-21T15:43:12.083938
6,27,3,4,4,2025-10-21T15:43:14.091926
6,27,4,4,4,2025-10-21T15:43:18.524393
6,27,5,4,4,2025-10-21T15:43:20.431264
6,27,6,4,4,2025-10-21T15:43:22.847435
6,27,7,4,4,2025-10-21T15:43:25.705030
6,27,8,4,4,2025-10-21T15:43:30.226539
6,27,9,4,4,2025-10-21T15:43:32.285407
6,27,10,4,4,2025-10-21T15:43:34.247648
6,28,1,3,3,2025-10-21T15:43:36.164366
6,28,2,3,3,2025-10-21T15:43:38.274761
6,28,3,3,3,2025-10-21T15:43:40.730163
6,28,4,3,3,2025-10-21T15:43:43.154371
6,28,5,3,3,2025-10-21T15:43:45.482665
6,28,6,3,3,2025-10-21T15:43:47.443659
6,28,7,3,3,2025-10-21T15:43:49.531410
6,28,8,3,3,2025-10-21T15:43:51.653546
6,28,9,3,3,2025-10-21T15:43:56.229193
6,28,10,3,3,2025-10-21T15:43:58.596724
6,29,1,2,2,2025-10-21T15:44:00.948688
6,29,2,2,2,2025-10-21T15:44:06.827989
6,29,3,2,2,2025-10-21T15:44:09.513275
6,29,4,2,2,2025-10-21T15:44:14.644869
6,29,5,2,2,2025-10-21T15:44:17.225012
6,29,6,2,2,2025-10-21T15:44:19.773262
6,29,7,2,2,2025-10-21T15:44:22.574963
6,29,8,2,2,2025-10-21T15:44:24.814740
6,29,9,2,2,2025-10-21T15:44:26.877874
6,29,10,2,2,2025-10-21T15:44:29.075011
6,30,1,3,3,2025-10-21T15:44:31.760919
6,30,2,3,3,2025-10-21T15:44:33.746949
6,30,3,3,3,2025-10-21T15:44:36.142269
6,30,4,3,3,2025-10-21T15:44:38.221880
6,30,5,3,3,2025-10-21T15:44:40.858928
6,30,6,3,3,2025-10-21T15:44:42.834508
6,30,7,3,3,2025-10-21T15:44:45.232650
6,30,8,3,3,2025-10-21T15:44:47.425845
6,30,9,3,3,2025-10-21T15:44:50.416237
6,30,10,3,3,2025-10-21T15:44:53.428692
7,1,1,4,4,2025-10-21T15:44:56.978289
7,1,2,4,4,2025-10-21T15:44:59.030513
7,1,3,4,4,2025-10-21T15:45:01.439710
7,1,4,4,4,2025-10-21T15:45:03.621327
7,1,5,4,4,2025-10-21T15:45:06.211706
7,1,6,4,4,2025-10-21T15:45:08.636205
7,1,7,4,4,2025-10-21T15:45:11.440752
7,1,8,4,4,2025-10-21T15:45:20.624970
7,1,9,4,4,2025-10-21T15:45:23.744282
7,1,10,4,4,2025-10-21T15:45:25.906624
7,2,1,4,4,2025-10-21T15:45:28.126118
7,2,2,4,4,2025-10-21T15:45:30.874357
7,2,3,4,4,2025-10-21T15:45:33.456186
7,2,4,4,4,2025-10-21T15:45:35.468838
7,2,5,4,4,2025-10-21T15:45:37.697522
7,2,6,4,4,2025-10-21T15:45:39.964695
7,2,7,4,4,2025-10-21T15:45:43.209101
7,2,8,4,4,2025-10-21T15:45:45.474835
7,2,9,4,4,2025-10-21T15:45:47.855061
7,2,10,4,4,2025-10-21T15:45:49.918970
7,3,1,2,2,2025-10-21T15:45:52.678647
7,3,2,2,2,2025-10-21T15:45:55.498468
7,3,3,2,2,2025-10-21T15:46:00.384778
7,3,4,2,2,2025-10-21T15:46:02.297597
7,3,5,2,2,2025-10-21T15:46:04.778727
7,3,6,2,2,2025-10-21T15:46:07.102160
7,3,7,2,2,2025-10-21T15:46:13.008277
7,3,8,2,2,2025-10-21T15:46:14.952434
7,3,9,2,2,2025-10-21T15:46:17.874257
7,3,10,2,2,2025-10-21T15:46:20.150406
7,4,1,2,2,2025-10-21T15:46:22.743917
7,4,2,2,2,2025-10-21T15:46:25.212182
7,4,3,2,2,2025-10-21T15:46:27.300804
7,4,4,2,2,2025-10-21T15:46:29.343956
7,4,5,2,2,2025-10-21T15:46:32.765117
7,4,6,2,2,2025-10-21T15:46:34.943774
7,4,7,2,2,2025-10-21T15:46:37.773384
7,4,8,2,2,2025-10-21T15:46:39.816224
7,4,9,2,2,2025-10-21T15:46:41.777190
7,4,10,2,2,2025-10-21T15:46:43.832765
7,5,1,2,2,2025-10-21T15:46:46.334072
7,5,2,2,2,2025-10-21T15:46:48.230586
7,5,3,2,2,2025-10-21T15:46:50.805020
7,5,4,2,2,2025-10-21T15:46:53.271499
7,5,5,2,2,2025-10-21T15:46:55.539749
7,5,6,2,2,2025-10-21T15:46:57.730204
7,5,7,2,2,2025-10-21T15:46:59.987138
7,5,8,2,2,2025-10-21T15:47:02.316076
7,5,9,2,2,2025-10-21T15:47:04.386699
7,5,10,2,2,2025-10-21T15:47:06.709098
7,6,1,4,4,2025-10-21T15:47:08.959915
7,6,2,4,4,2025-10-21T15:47:12.168582
7,6,3,4,4,2025-10-21T15:47:14.598392
7,6,4,4,4,2025-10-21T15:47:17.243712
7,6,5,4,4,2025-10-21T15:47:19.410433
7,6,6,4,4,2025-10-21T15:47:21.574722
7,6,7,4,4,2025-10-21T15:47:23.703790
7,6,8,4,4,2025-10-21T15:47:25.913918
7,6,9,4,4,2025-10-21T15:47:28.423763
7,6,10,4,4,2025-10-21T15:47:32.067084
7,7,1,4,4,2025-10-21T15:47:34.548683
7,7,2,4,4,2025-10-21T15:47:36.589088
7,7,3,4,4,2025-10-21T15:47:38.981391
7,7,4,4,4,2025-10-21T15:47:42.171281
7,7,5,4,4,2025-10-21T15:47:44.120361
7,7,6,4,4,2025-10-21T15:47:46.307564
7,7,7,4,4,2025-10-21T15:47:48.742894
7,7,8,4,4,2025-10-21T15:47:50.681124
7,7,9,4,4,2025-10-21T15:47:53.756537
7,7,10,4,4,2025-10-21T15:47:55.651501
7,8,1,4,4,2025-10-21T15:47:58.031992
7,8,2,4,4,2025-10-21T15:48:00.532444
7,8,3,4,4,2025-10-21T15:48:03.842498
7,8,4,4,4,2025-10-21T15:48:06.262841
7,8,5,4,4,2025-10-21T15:48:09.019153
7,8,6,4,4,2025-10-21T15:48:11.359445
7,8,7,4,4,2025-10-21T15:48:13.572796
7,8,8,4,4,2025-10-21T15:48:15.846550
7,8,9,4,4,2025-10-21T15:48:17.924563
7,8,10,4,4,2025-10-21T15:48:19.970423
7,9,1,2,2,2025-10-21T15:48:22.459656
7,9,2,2,2,2025-10-21T15:48:24.754895
7,9,3,2,2,2025-10-21T15:48:26.886800
7,9,4,2,2,2025-10-21T15:48:28.885066
7,9,5,2,2,2025-10-21T15:48:30.955990
7,9,6,2,2,2025-10-21T15:48:33.056425
7,9,7,2,2,2025-10-21T15:48:35.037396
7,9,8,2,2,2025-10-21T15:48:37.519314
7,9,9,2,2,2025-10-21T15:48:40.404087
7,9,10,2,2,2025-10-21T15:48:42.441059
7,10,1,2,2,2025-10-21T15:48:44.529891
7,10,2,2,2,2025-10-21T15:48:46.903747
7,10,3,2,2,2025-10-21T15:48:49.385690
7,10,4,2,2,2025-10-21T15:48:52.080604
7,10,5,2,2,2025-10-21T15:48:54.221130
7,10,6,2,2,2025-10-21T15:48:56.172861
7,10,7,2,2,2025-10-21T15:48:58.345509
7,10,8,2,2,2025-10-21T15:49:00.521257
7,10,9,2,2,2025-10-21T15:49:03.002213
7,10,10,2,2,2025-10-21T15:49:06.979389
7,11,1,4,4,2025-10-21T15:49:08.944244
7,11,2,4,4,2025-10-21T15:49:11.427535
7,11,3,4,4,2025-10-21T15:49:13.394884
7,11,4,4,4,2025-10-21T15:49:15.432278
7,11,5,4,4,2025-10-21T15:49:17.606086
7,11,6,4,4,2025-10-21T15:49:19.799058
7,11,7,4,4,2025-10-21T15:49:22.237343
7,11,8,4,4,2025-10-21T15:49:24.313823
7,11,9,4,4,2025-10-21T15:49:27.054842
7,11,10,4,4,2025-10-21T15:49:30.836287
7,12,1,4,4,2025-10-21T15:49:32.971193
7,12,2,4,4,2025-10-21T15:49:34.970506
7,12,3,4,4,2025-10-21T15:49:36.974731
7,12,4,4,4,2025-10-21T15:49:39.197542
7,12,5,4,4,2025-10-21T15:49:41.420914
7,12,6,4,4,2025-10-21T15:49:45.070701
7,12,7,4,4,2025-10-21T15:49:47.362921
7,12,8,4,4,2025-10-21T15:49:49.650339
7,12,9,4,4,2025-10-21T15:49:53.712781
7,12,10,4,4,2025-10-21T15:49:56.050959
7,13,1,4,4,2025-10-21T15:49:58.232031
7,13,2,4,4,2025-10-21T15:50:00.283530
7,13,3,4,4,2025-10-21T15:50:03.979536
7,13,4,4,4,2025-10-21T15:50:05.996065
7,13,5,4,4,2025-10-21T15:50:08.771324
7,13,6,4,4,2025-10-21T15:50:11.686228
7,13,7,4,4,2025-10-21T15:50:13.762029
7,13,8,4,4,2025-10-21T15:50:15.845463
7,13,9,4,4,2025-10-21T15:50:18.347416
7,13,10,4,4,2025-10-21T15:50:20.229982
7,14,1,3,3,2025-10-21T15:50:22.328411
7,14,2,3,3,2025-10-21T15:50:25.879082
7,14,3,3,3,2025-10-21T15:50:28.559775
7,14,4,3,3,2025-10-21T15:50:30.558942
7,14,5,3,3,2025-10-21T15:50:36.862732
7,14,6,3,3,2025-10-21T15:50:39.034186
7,14,7,3,3,2025-10-21T15:50:41.249934
7,14,8,3,3,2025-10-21T15:50:43.552921
7,14,9,3,3,2025-10-21T15:50:45.869753
7,14,10,3,3,2025-10-21T15:50:47.946215
7,15,1,1,1,2025-10-21T15:50:50.192853
7,15,2,1,1,2025-10-21T15:50:52.236612
7,15,3,1,1,2025-10-21T15:50:55.043434
7,15,4,1,1,2025-10-21T15:50:57.157975
7,15,5,1,1,2025-10-21T15:50:59.363280
7,15,6,1,1,2025-10-21T15:51:01.294788
7,15,7,1,1,2025-10-21T15:51:03.346899
7,15,8,1,1,2025-10-21T15:51:05.762058
7,15,9,1,1,2025-10-21T15:51:08.209166
7,15,10,1,1,2025-10-21T15:51:10.687379
7,16,1,5,5,2025-10-21T15:51:12.681749
7,16,2,5,5,2025-10-21T15:51:14.842651
7,16,3,5,5,2025-10-21T15:51:17.040300
7,16,4,5,5,2025-10-21T15:51:19.508050
7,16,5,5,5,2025-10-21T15:51:25.515798
7,16,6,5,5,2025-10-21T15:51:27.853406
7,16,7,5,5,2025-10-21T15:51:30.014185
7,16,8,5,5,2025-10-21T15:51:32.069508
7,16,9,5,5,2025-10-21T15:51:34.200413
7,16,10,5,5,2025-10-21T15:51:36.196642
7,17,1,5,5,2025-10-21T15:51:38.820795
7,17,2,5,5,2025-10-21T15:51:41.689376
7,17,3,5,5,2025-10-21T15:51:44.067912
7,17,4,5,5,2025-10-21T15:51:51.281008
7,17,5,5,5,2025-10-21T15:51:53.679718
7,17,6,5,5,2025-10-21T15:51:57.941088
7,17,7,5,5,2025-10-21T15:52:00.182275
7,17,8,5,5,2025-10-21T15:52:02.498952
7,17,9,5,5,2025-10-21T15:52:05.435915
7,17,10,5,5,2025-10-21T15:52:08.074420
7,18,1,4,4,2025-10-21T15:52:11.085882
7,18,2,4,4,2025-10-21T15:52:13.255332
7,18,3,4,4,2025-10-21T15:52:15.241221
7,18,4,4,4,2025-10-21T15:52:17.202612
7,18,5,4,4,2025-10-21T15:52:19.701811
7,18,6,4,4,2025-10-21T15:52:21.878870
7,18,7,4,4,2025-10-21T17:44:34.267657
7,18,8,4,4,2025-10-21T17:44:37.715570
7,18,9,4,4,2025-10-21T17:44:40.415088
7,18,10,4,4,2025-10-21T17:44:42.463066
7,19,1,3,3,2025-10-21T17:44:44.496335
7,19,2,3,3,2025-10-21T17:44:47.377508
7,19,3,3,3,2025-10-21T17:44:50.345762
7,19,4,3,3,2025-10-21T17:44:52.513343
7,19,5,3,3,2025-10-21T17:44:55.739466
7,19,6,3,3,2025-10-21T17:44:57.927585
7,19,7,3,3,2025-10-21T17:45:16.356712
7,19,8,3,3,2025-10-21T17:45:18.507502
7,19,9,3,3,2025-10-21T17:45:20.747758
7,19,10,3,3,2025-10-21T17:45:23.117531
7,20,1,2,2,2025-10-21T17:45:26.846612
7,20,2,2,2,2025-10-21T17:45:30.591344
7,20,3,2,2,2025-10-21T17:45:32.879324
7,20,4,2,2,2025-10-21T17:45:34.987815
7,20,5,2,2,2025-10-21T17:45:37.032324
7,20,6,2,2,2025-10-21T17:45:39.180446
7,20,7,2,2,2025-10-21T17:45:41.865977
7,20,8,2,2,2025-10-21T17:45:43.862740
7,20,9,2,2,2025-10-21T17:45:46.030227
7,20,10,2,2,2025-10-21T17:45:48.176864
7,21,1,5,5,2025-10-21T17:45:50.534626
7,21,2,5,5,2025-10-21T17:45:52.968315
7,21,3,5,5,2025-10-21T17:45:55.807745
7,21,4,5,5,2025-10-21T17:45:58.342088
7,21,5,5,5,2025-10-21T17:46:00.628387
7,21,6,5,5,2025-10-21T17:46:02.871885
7,21,7,5,5,2025-10-21T17:46:04.860008
7,21,8,5,5,2025-10-21T17:46:07.065445
7,21,9,5,5,2025-10-21T17:46:09.708620
7,21,10,5,5,2025-10-21T17:46:12.407640
7,22,1,4,4,2025-10-21T17:46:14.568373
7,22,2,4,4,2025-10-21T17:46:17.183981
7,22,3,4,4,2025-10-21T17:46:19.291843
7,22,4,4,4,2025-10-21T17:46:22.518189
7,22,5,4,4,2025-10-21T17:46:25.583026
7,22,6,4,4,2025-10-21T17:46:28.857467
7,22,7,4,4,2025-10-21T17:46:31.622670
7,22,8,4,4,2025-10-21T17:46:33.831203
7,22,9,4,4,2025-10-21T17:46:35.845811
7,22,10,4,4,2025-10-21T17:46:38.761347
7,23,1,3,3,2025-10-21T17:46:41.242021
7,23,2,3,3,2025-10-21T17:46:44.015848
7,23,3,3,3,2025-10-21T17:46:46.835115
7,23,4,3,3,2025-10-21T17:46:49.163311
7,23,5,3,3,2025-10-21T17:46:52.717397
7,23,6,3,3,2025-10-21T17:46:55.379333
7,23,7,3,3,2025-10-21T17:46:57.504837
7,23,8,3,3,2025-10-21T17:46:59.981670
7,23,9,3,3,2025-10-21T17:47:02.035498
7,23,10,3,3,2025-10-21T17:47:04.171737
7,24,1,2,2,2025-10-21T17:47:06.336461
7,24,2,2,2,2025-10-21T17:47:08.641832
7,24,3,2,2,2025-10-21T17:47:11.196254
7,24,4,2,2,2025-10-21T17:47:15.143131
7,24,5,2,2,2025-10-21T17:47:17.395884
7,24,6,2,2,2025-10-21T17:47:19.823444
7,24,7,2,2,2025-10-21T17:47:22.227388
7,24,8,2,2,2025-10-21T17:47:24.359265
7,24,9,2,2,2025-10-21T17:47:26.919770
7,24,10,2,2,2025-10-21T17:47:30.120085
7,25,1,2,2,2025-10-21T17:47:32.495042
7,25,2,2,2,2025-10-21T17:47:34.496750
7,25,3,2,2,2025-10-21T17:47:36.442748
7,25,4,2,2,2025-10-21T17:47:40.245236
7,25,5,2,2,2025-10-21T17:47:42.866350
7,25,6,2,2,2025-10-21T17:47:45.874832
7,25,7,2,2,2025-10-21T17:47:48.452496
7,25,8,2,2,2025-10-21T17:47:50.668230
7,25,9,2,2,2025-10-21T17:47:53.476384
7,25,10,2,2,2025-10-21T17:47:55.971298
7,26,1,2,2,2025-10-21T17:47:58.588779
7,26,2,2,2,2025-10-21T17:48:01.047007
7,26,3,2,2,2025-10-21T17:48:03.276121
7,26,4,2,2,2025-10-21T17:48:05.459144
7,26,5,2,2,2025-10-21T17:48:08.297158
7,26,6,2,2,2025-10-21T17:48:11.136837
7,26,7,2,2,2025-10-21T17:48:13.613909
7,26,8,2,2,2025-10-21T17:48:15.662244
7,26,9,2,2,2025-10-21T17:48:17.834354
7,26,10,2,2,2025-10-21T17:48:20.522120
7,27,1,4,4,2025-10-21T17:48:22.870480
7,27,2,4,4,2025-10-21T17:48:25.083138
7,27,3,4,4,2025-10-21T17:48:27.440374
7,27,4,4,4,2025-10-21T17:48:29.442731
7,27,5,4,4,2025-10-21T17:48:31.870621
7,27,6,4,4,2025-10-21T17:48:33.704430
7,27,7,4,4,2025-10-21T17:48:36.831192
7,27,8,4,4,2025-10-21T17:48:39.112717
7,27,9,4,4,2025-10-21T17:48:41.206401
7,27,10,4,4,2025-10-21T17:48:43.608793
7,28,1,2,2,2025-10-21T17:48:45.671546
7,28,2,2,2,2025-10-21T17:48:47.612100
7,28,3,2,2,2025-10-21T17:48:50.404893
7,28,4,2,2,2025-10-21T17:48:53.046175
7,28,5,2,2,2025-10-21T17:48:55.088808
7,28,6,2,2,2025-10-21T17:48:57.646732
7,28,7,2,2,2025-10-21T17:48:59.987746
7,28,8,2,2,2025-10-21T17:49:02.459906
7,28,9,2,2,2025-10-21T17:49:04.815711
7,28,10,2,2,2025-10-21T17:49:07.378260
7,29,1,2,2,2025-10-21T17:49:09.400562
7,29,2,2,2,2025-10-21T17:49:11.696942
7,29,3,2,2,2025-10-21T17:49:14.729389
7,29,4,2,2,2025-10-21T17:49:17.001312
7,29,5,2,2,2025-10-21T17:49:19.663380
7,29,6,2,2,2025-10-21T17:49:21.825951
7,29,7,2,2,2025-10-21T17:49:24.309096
7,29,8,2,2,2025-10-21T17:49:26.630582
7,29,9,2,2,2025-10-21T17:49:28.611364
7,29,10,2,2,2025-10-21T17:49:30.640067
7,30,1,3,3,2025-10-21T17:49:33.042309
7,30,2,3,3,2025-10-21T17:49:35.115683
7,30,3,3,3,2025-10-21T17:49:37.202681
7,30,4,3,3,2025-10-21T17:49:39.748630
7,30,5,3,3,2025-10-21T17:49:41.847609
7,30,6,3,3,2025-10-21T17:49:44.853662
7,30,7,3,3,2025-10-21T17:49:47.414760
7,30,8,3,3,2025-10-21T17:49:49.774981
7,30,9,3,3,2025-10-21T17:49:51.934973
7,30,10,3,3,2025-10-21T17:49:54.143328
8,1,1,3,3,2025-10-21T17:49:56.270894
8,1,2,3,3,2025-10-21T17:49:58.848180
8,1,3,3,3,2025-10-21T17:50:01.031541
8,1,4,3,3,2025-10-21T17:50:03.809826
8,1,5,3,3,2025-10-21T17:50:06.148822
8,1,6,3,3,2025-10-21T17:50:08.203074
8,1,7,3,3,2025-10-21T17:50:10.181545
8,1,8,3,3,2025-10-21T17:50:12.845367
8,1,9,3,3,2025-10-21T17:50:15.065698
8,1,10,3,3,2025-10-21T17:50:17.374099
8,2,1,3,3,2025-10-21T17:50:19.238007
8,2,2,3,3,2025-10-21T17:50:22.119782
8,2,3,3,3,2025-10-21T17:50:24.695445
8,2,4,3,3,2025-10-21T17:50:27.422763
8,2,5,3,3,2025-10-21T17:50:31.409852
8,2,6,3,3,2025-10-21T17:50:34.302065
8,2,7,3,3,2025-10-21T17:50:36.861238
8,2,8,3,3,2025-10-21T17:50:39.637548
8,2,9,3,3,2025-10-21T17:50:41.606184
8,2,10,3,3,2025-10-21T17:50:45.285305
8,3,1,2,2,2025-10-21T17:50:47.731500
8,3,2,2,2,2025-10-21T17:50:50.118511
8,3,3,2,2,2025-10-21T17:50:52.058022
8,3,4,2,2,2025-10-21T17:50:54.557956
8,3,5,2,2,2025-10-21T17:50:56.751238
8,3,6,2,2,2025-10-21T17:50:58.888639
8,3,7,2,2,2025-10-21T17:51:00.835257
8,3,8,2,2,2025-10-21T17:51:02.946983
8,3,9,2,2,2025-10-21T17:51:06.162181
8,3,10,2,2,2025-10-21T17:51:08.428694
8,4,1,3,3,2025-10-21T17:51:10.870052
8,4,2,3,3,2025-10-21T17:51:12.990364
8,4,3,3,3,2025-10-21T17:51:16.080469
8,4,4,3,3,2025-10-21T17:51:18.536957
8,4,5,3,3,2025-10-21T17:51:20.922865
8,4,6,3,3,2025-10-21T17:51:23.477421
8,4,7,3,3,2025-10-21T17:51:25.821881
8,4,8,3,3,2025-10-21T17:51:27.971532
8,4,9,3,3,2025-10-21T17:51:29.971561
8,4,10,3,3,2025-10-21T17:51:32.667622
8,5,1,2,2,2025-10-21T17:51:34.713513
8,5,2,2,2,2025-10-21T17:51:37.188422
8,5,3,2,2,2025-10-21T17:51:39.821332
8,5,4,2,2,2025-10-21T17:51:42.104017
8,5,5,2,2,2025-10-21T17:51:44.560378
8,5,6,2,2,2025-10-21T17:51:46.608779
8,5,7,2,2,2025-10-21T17:51:48.965059
8,5,8,2,2,2025-10-21T17:51:51.478111
8,5,9,2,2,2025-10-21T17:51:53.835137
8,5,10,2,2,2025-10-21T17:51:56.131625
8,6,1,3,3,2025-10-21T17:51:58.897981
8,6,2,3,3,2025-10-21T17:52:01.671543
8,6,3,3,3,2025-10-21T17:52:03.813924
8,6,4,3,3,2025-10-21T17:52:05.963567
8,6,5,3,3,2025-10-21T17:52:08.522901
8,6,6,3,3,2025-10-21T17:52:10.676108
8,6,7,3,3,2025-10-21T17:52:13.336913
8,6,8,3,3,2025-10-21T17:52:15.568179
8,6,9,3,3,2025-10-21T17:52:17.834613
8,6,10,3,3,2025-10-21T17:52:20.340349
8,7,1,3,3,2025-10-21T17:52:22.871260
8,7,2,3,3,2025-10-21T17:52:25.408410
8,7,3,3,3,2025-10-21T17:52:27.589235
8,7,4,3,3,2025-10-21T17:52:30.095258
8,7,5,3,3,2025-10-21T17:52:32.297530
8,7,6,3,3,2025-10-21T17:52:34.333322
8,7,7,3,3,2025-10-21T17:52:36.684321
8,7,8,3,3,2025-10-21T17:52:39.275647
8,7,9,3,3,2025-10-21T17:52:48.564705
8,7,10,3,3,2025-10-21T17:52:51.813061
8,8,1,3,3,2025-10-21T17:52:55.320762
8,8,2,3,3,2025-10-21T17:52:58.700196
8,8,3,3,3,2025-10-21T17:53:01.771293
8,8,4,3,3,2025-10-21T17:53:04.741679
8,8,5,3,3,2025-10-21T17:53:12.678562
8,8,6,3,3,2025-10-21T17:53:16.299893
8,8,7,4,4,2025-10-21T17:53:20.252359
8,8,8,3,3,2025-10-21T17:53:22.762670
8,8,9,3,3,2025-10-21T17:53:25.098348
8,8,10,3,3,2025-10-21T17:53:27.619574
8,9,1,2,2,2025-10-21T17:53:30.244517
8,9,2,2,2,2025-10-21T17:53:32.290583
8,9,3,2,2,2025-10-21T17:53:36.770959
8,9,4,2,2,2025-10-21T17:53:39.172540
8,9,5,2,2,2025-10-21T17:53:41.350186
8,9,6,2,2,2025-10-21T17:53:43.961886
8,9,7,2,2,2025-10-21T17:53:45.956128
8,9,8,2,2,2025-10-21T17:53:48.068742
8,9,9,2,2,2025-10-21T17:53:50.515981
8,9,10,2,2,2025-10-21T17:53:52.732337
8,10,1,1,1,2025-10-21T17:53:55.548394
8,10,2,1,1,2025-10-21T17:53:58.012636
8,10,3,1,1,2025-10-21T17:54:00.341314
8,10,4,1,1,2025-10-21T17:54:02.874508
8,10,5,1,1,2025-10-21T17:54:05.159091
8,10,6,1,1,2025-10-21T17:54:07.153279
8,10,7,1,1,2025-10-21T17:54:09.437123
8,10,8,1,1,2025-10-21T17:54:11.640960
8,10,9,1,1,2025-10-21T17:54:13.519207
8,10,10,1,1,2025-10-21T17:54:16.218403
8,11,1,2,2,2025-10-21T17:54:18.573667
8,11,2,2,2,2025-10-21T17:54:20.800782
8,11,3,2,2,2025-10-21T17:54:23.085632
8,11,4,2,2,2025-10-21T17:54:25.300979
8,11,5,2,2,2025-10-21T17:54:27.188789
8,11,6,2,2,2025-10-21T17:54:29.326004
8,11,7,2,2,2025-10-21T17:54:32.295662
8,11,8,2,2,2025-10-21T17:54:34.616139
8,11,9,2,2,2025-10-21T17:54:36.795094
8,11,10,2,2,2025-10-21T17:54:39.465495
8,12,1,4,4,2025-10-21T17:54:41.901190
8,12,2,4,4,2025-10-21T17:54:43.866219
8,12,3,4,4,2025-10-21T17:54:46.265741
8,12,4,4,4,2025-10-21T17:54:48.782268
8,12,5,4,4,2025-10-21T17:54:51.010705
8,12,6,4,4,2025-10-21T17:54:53.288268
8,12,7,4,4,2025-10-21T17:54:56.845557
8,12,8,4,4,2025-10-21T17:54:58.883663
8,12,9,4,4,2025-10-21T17:55:01.141254
8,12,10,4,4,2025-10-21T17:55:03.937413
8,13,1,3,3,2025-10-21T17:55:06.471030
8,13,2,3,3,2025-10-21T17:55:11.673526
8,13,3,3,3,2025-10-21T17:55:14.156397
8,13,4,3,3,2025-10-21T17:55:16.429597
8,13,5,3,3,2025-10-21T17:55:18.580577
8,13,6,3,3,2025-10-21T17:55:20.769247
8,13,7,3,3,2025-10-21T17:55:23.192038
8,13,8,3,3,2025-10-21T17:55:25.851268
8,13,9,3,3,2025-10-21T17:55:28.104717
8,13,10,3,3,2025-10-21T17:55:30.664192
8,14,1,4,4,2025-10-21T17:55:32.869341
8,14,2,4,4,2025-10-21T17:55:34.900273
8,14,3,4,4,2025-10-21T17:55:37.291803
8,14,4,4,4,2025-10-21T17:55:39.744832
8,14,5,4,4,2025-10-21T17:55:41.835434
8,14,6,4,4,2025-10-21T17:55:43.976767
8,14,7,4,4,2025-10-21T17:55:46.024868
8,14,8,4,4,2025-10-21T17:55:48.498205
8,14,9,4,4,2025-10-21T17:55:51.088063
8,14,10,4,4,2025-10-21T17:55:53.922158
8,15,1,2,2,2025-10-21T17:55:56.503752
8,15,2,2,2,2025-10-21T17:55:58.822260
8,15,3,2,2,2025-10-21T17:56:01.399446
8,15,4,2,2,2025-10-21T17:56:03.431661
8,15,5,2,2,2025-10-21T17:56:05.890901
8,15,6,2,2,2025-10-21T17:56:08.143265
8,15,7,2,2,2025-10-21T17:56:10.396256
8,15,8,2,2,2025-10-21T17:56:12.871768
8,15,9,2,2,2025-10-21T17:56:14.933383
8,15,10,2,2,2025-10-21T17:56:17.666886
8,16,1,4,4,2025-10-21T17:56:20.124547
8,16,2,4,4,2025-10-21T17:56:22.556008
8,16,3,4,4,2025-10-21T17:56:24.861180
8,16,4,4,4,2025-10-21T17:56:26.966886
8,16,5,4,4,2025-10-21T17:56:29.442075
8,16,6,4,4,2025-10-21T17:56:31.970545
8,16,7,4,4,2025-10-21T17:56:34.434363
8,16,8,4,4,2025-10-21T17:56:36.749779
8,16,9,4,4,2025-10-21T17:56:39.173984
8,16,10,4,4,2025-10-21T17:56:41.377407
8,17,1,4,4,2025-10-21T17:56:44.163230
8,17,2,4,4,2025-10-21T17:56:46.135586
8,17,3,4,4,2025-10-21T17:56:48.204508
8,17,4,4,4,2025-10-21T17:56:50.742543
8,17,5,4,4,2025-10-21T17:56:53.200506
8,17,6,4,4,2025-10-21T17:56:55.887236
8,17,7,4,4,2025-10-21T17:56:57.915515
