persona_id,question_id,average_score,standard_deviation
28,4,4.0,0.4714045207910317
28,5,3.5,0.8498365855987975
28,6,4.3,0.6749485577105528
28,7,4.4,0.5163977794943222
28,8,4.3,0.8232726023485646
28,9,4.0,0.816496580927726
28,10,3.8,0.6324555320336759
28,11,4.1,0.5676462121975467
28,12,4.3,0.48304589153964794
28,13,3.6,0.6992058987801011
28,14,4.1,0.31622776601683794
28,15,4.1,0.8755950357709131
28,16,4.0,0.4714045207910317
28,17,4.2,0.4216370213557839
28,18,3.7,0.48304589153964794
28,19,3.6,0.5163977794943223
28,20,3.5,0.5270462766947299
28,21,4.0,0.6666666666666666
28,22,4.3,0.48304589153964794
28,23,3.5,0.5270462766947299
28,24,4.0,0.4714045207910317
28,25,2.5,1.0801234497346435
28,26,2.7,1.1595018087284057
28,27,3.2,1.2292725943057186
28,28,3.7,0.48304589153964794
28,29,3.0,1.247219128924647
28,30,4.0,0.4714045207910317
29,1,3.7,1.1595018087284057
29,2,3.6,0.5163977794943223
29,3,3.6,0.6992058987801011
29,4,3.3,0.48304589153964794
29,5,3.1,0.5676462121975467
29,6,3.7,0.6749485577105528
29,7,3.7,0.6749485577105528
29,8,3.4,0.5163977794943223
29,9,3.6,0.6992058987801011
29,10,3.1,0.31622776601683794
29,11,3.5,0.5270462766947299
29,12,3.5,0.7071067811865476
29,13,3.5,0.5270462766947299
29,14,3.9,0.31622776601683794
29,15,3.6,0.8432740427115678
29,16,4.1,0.31622776601683794
29,17,4.0,0.0
29,18,3.8,0.4216370213557839
29,19,3.7,0.48304589153964794
29,20,3.5,0.7071067811865476
29,21,3.2,1.0327955589886446
29,22,3.8,0.4216370213557839
29,23,3.5,0.7071067811865476
29,24,2.5,1.1785113019775793
29,25,3.1,0.5676462121975467
29,26,3.0,0.816496580927726
29,27,2.5,1.2692955176439846
29,28,3.9,0.31622776601683794
29,29,3.2,1.2292725943057186
29,30,2.9,0.5676462121975467
30,1,3.8,0.6324555320336759
30,2,4.8,0.4216370213557839
30,3,4.1,0.5676462121975466
30,4,4.0,0.4714045207910317
30,5,4.1,0.31622776601683794
30,6,3.7,0.48304589153964794
30,7,4.2,1.5491933384829668
30,8,3.8,0.6324555320336759
30,9,4.1,0.5676462121975466
30,10,3.5,0.5270462766947299
30,11,4.1,0.7378647873726218
30,12,4.1,0.31622776601683794
30,13,3.7,0.48304589153964794
30,14,4.2,0.4216370213557839
30,15,3.3,0.48304589153964794
30,16,3.8,0.6324555320336759
30,17,4.5,0.5270462766947299
30,18,4.0,0.4714045207910317
30,19,3.4,0.8432740427115678
30,20,3.0,0.4714045207910317
30,21,3.3,1.4181364924121764
30,22,4.1,0.31622776601683794
30,23,2.2,1.3165611772087666
30,24,2.2,1.7511900715418263
30,25,1.6,1.1737877907772674
30,26,0.7,1.1595018087284057
30,27,2.0,1.1547005383792515
30,28,3.0,0.9428090415820634
30,29,2.4,1.577621275493231
30,30,0.5,0.8498365855987975
31,1,4.0,0.0
31,2,4.4,0.5163977794943222
31,3,3.9,0.31622776601683794
31,4,3.8,0.4216370213557839
31,5,4.0,0.6666666666666666
31,6,4.4,0.5163977794943222
31,7,4.5,0.5270462766947299
31,8,3.9,0.31622776601683794
31,9,4.1,0.31622776601683794
31,10,3.9,0.5676462121975467
31,11,4.4,0.5163977794943222
31,12,4.1,0.31622776601683794
31,13,4.0,0.0
31,14,4.1,0.31622776601683794
31,15,3.8,0.9189365834726815
31,16,4.0,0.0
31,17,4.0,0.0
31,18,4.0,0.4714045207910317
31,19,4.0,0.0
31,20,3.7,0.6749485577105528
31,21,4.0,0.4714045207910317
31,22,4.1,0.31622776601683794
31,23,3.8,0.4216370213557839
31,24,3.3,0.8232726023485646
31,25,3.1,0.7378647873726218
31,26,3.3,0.9486832980505138
31,27,3.1,0.5676462121975467
31,28,3.8,0.4216370213557839
31,29,4.0,0.4714045207910317
31,30,3.6,0.5163977794943223
32,1,4.3,0.48304589153964794
32,2,4.8,0.4216370213557839
32,3,4.0,1.5634719199411433
32,4,4.1,0.8755950357709131
32,5,4.4,0.6992058987801011
32,6,4.7,0.48304589153964794
32,7,4.3,0.48304589153964794
32,8,4.3,0.6749485577105528
32,9,4.3,0.6749485577105528
32,10,4.3,0.6749485577105528
32,11,4.5,0.7071067811865476
32,12,4.7,0.48304589153964794
32,13,3.9,0.7378647873726218
32,14,4.3,0.6749485577105528
32,15,4.0,0.6666666666666666
32,16,4.3,0.48304589153964794
32,17,4.6,0.5163977794943222
32,18,4.2,0.4216370213557839
32,19,4.4,0.5163977794943222
32,20,4.1,0.31622776601683794
32,21,4.5,0.5270462766947299
32,22,4.2,0.7888106377466155
32,23,4.1,0.31622776601683794
32,24,4.2,0.4216370213557839
32,25,3.6,0.9660917830792959
32,26,4.0,1.0540925533894598
32,27,3.9,0.8755950357709131
32,28,4.5,0.5270462766947299
32,29,4.4,0.8432740427115678
32,30,3.5,1.2692955176439846
33,1,4.5,0.5270462766947299
33,2,4.3,0.48304589153964794
33,3,4.2,0.6324555320336759
33,4,4.1,0.31622776601683794
33,5,3.8,0.4216370213557839
33,6,4.3,0.48304589153964794
33,7,4.2,0.4216370213557839
33,8,4.0,0.4714045207910317
33,9,4.2,0.7888106377466155
33,10,4.3,0.48304589153964794
33,11,4.1,0.5676462121975466
33,12,4.6,0.5163977794943222
33,13,4.1,0.5676462121975467
33,14,4.2,0.4216370213557839
33,15,3.6,0.5163977794943223
33,16,4.0,0.4714045207910317
33,17,4.3,0.48304589153964794
33,18,4.0,0.0
33,19,3.8,0.6324555320336759
33,20,4.1,0.31622776601683794
33,21,4.1,0.5676462121975466
33,22,3.9,0.31622776601683794
33,23,3.8,0.4216370213557839
33,24,3.3,0.8232726023485646
33,25,3.0,0.816496580927726
33,26,2.5,1.2692955176439846
33,27,2.8,0.7888106377466155
33,28,4.0,0.0
33,29,3.7,0.48304589153964794
33,30,3.6,0.5163977794943223
34,1,4.2,0.7888106377466155
34,2,4.2,0.4216370213557839
34,3,4.0,0.0
34,4,3.9,0.7378647873726218
34,5,3.9,0.7378647873726218
34,6,4.6,0.699205898780101
34,7,4.5,0.5270462766947299
34,8,4.2,0.6324555320336759
34,9,4.2,0.4216370213557839
34,10,3.7,0.6749485577105528
34,11,4.1,0.31622776601683794
34,12,4.0,0.4714045207910317
34,13,3.6,0.6992058987801011
34,14,4.1,0.5676462121975466
34,15,3.9,0.5676462121975467
34,16,4.2,0.4216370213557839
34,17,4.0,0.0
34,18,4.3,0.48304589153964794
34,19,3.9,0.7378647873726218
34,20,3.7,1.567021236472421
34,21,3.4,0.6992058987801011
34,22,4.2,0.6324555320336759
34,23,4.0,0.0
34,24,2.6,0.9660917830792959
34,25,3.1,0.9944289260117531
34,26,1.6,2.118699810942761
34,27,1.6,1.429840705968481
34,28,4.3,0.48304589153964794
34,29,3.9,1.1005049346146119
34,30,3.3,0.9486832980505138
35,1,3.9,0.5676462121975467
35,2,4.1,0.31622776601683794
35,3,3.4,0.5163977794943223
35,4,3.6,0.6992058987801011
35,5,3.7,0.48304589153964794
35,6,4.5,0.5270462766947299
35,7,3.9,0.5676462121975467
35,8,3.8,0.4216370213557839
35,9,4.0,0.4714045207910317
35,10,3.5,0.7071067811865476
35,11,4.0,0.6666666666666666
35,12,4.2,0.6324555320336759
35,13,3.7,0.6749485577105528
35,14,3.8,0.6324555320336759
35,15,4.0,0.6666666666666666
35,16,3.9,0.31622776601683794
35,17,4.1,0.5676462121975466
35,18,3.6,0.5163977794943223
35,19,4.0,0.4714045207910317
35,20,3.6,0.6992058987801011
35,21,3.7,0.48304589153964794
35,22,4.2,0.4216370213557839
35,23,3.8,0.4216370213557839
35,24,3.4,0.6992058987801011
35,25,2.8,1.5491933384829668
35,26,2.0,1.4907119849998598
35,27,2.8,1.5491933384829668
35,28,3.3,0.6749485577105528
35,29,3.3,0.6749485577105528
35,30,3.5,0.7071067811865476
36,1,3.6,0.5163977794943223
36,2,3.9,0.31622776601683794
36,3,3.4,0.5163977794943223
36,4,3.5,0.5270462766947299
36,5,3.5,0.5270462766947299
36,6,3.8,0.4216370213557839
36,7,3.8,0.4216370213557839
36,8,3.4,0.5163977794943223
36,9,3.7,0.48304589153964794
36,10,3.6,0.6992058987801011
36,11,3.4,0.5163977794943223
36,12,3.3,0.48304589153964794
36,13,3.9,0.31622776601683794
36,14,3.7,0.48304589153964794
36,15,3.7,0.6749485577105528
36,16,4.1,0.31622776601683794
36,17,3.5,0.7071067811865476
36,18,2.7,1.4944341180973264
36,19,3.8,0.4216370213557839
36,20,3.5,1.2692955176439846
36,21,4.2,0.6324555320336759
36,22,3.9,0.31622776601683794
36,23,3.7,0.48304589153964794
36,24,3.0,1.247219128924647
36,25,2.9,1.5238839267549946
36,26,1.0,1.3333333333333333
36,27,2.9,0.7378647873726218
36,28,3.6,0.6992058987801011
36,29,3.3,0.8232726023485646
36,30,3.0,0.816496580927726
37,1,4.1,0.5676462121975466
37,2,4.5,0.5270462766947299
37,3,3.8,0.4216370213557839
37,4,3.6,0.5163977794943223
37,5,3.9,1.1005049346146119
37,6,4.2,0.6324555320336759
37,7,4.4,0.5163977794943222
37,8,4.0,0.0
37,9,3.6,0.6992058987801011
37,10,3.8,0.4216370213557839
37,11,4.1,0.7378647873726218
37,12,3.8,0.4216370213557839
37,13,3.8,0.4216370213557839
37,14,3.9,0.31622776601683794
37,15,3.5,0.5270462766947299
37,16,4.1,0.31622776601683794
37,17,4.2,0.4216370213557839
37,18,4.2,0.6324555320336759
37,19,4.0,0.0
37,20,3.6,0.6992058987801011
37,21,4.4,0.6992058987801011
37,22,4.0,0.0
37,23,3.8,0.4216370213557839
37,24,2.8,0.7888106377466155
37,25,2.5,0.7071067811865476
37,26,2.9,0.7378647873726218
37,27,2.9,0.7378647873726218
37,28,4.1,0.31622776601683794
37,29,2.7,0.8232726023485646
37,30,2.6,0.6992058987801011
38,1,4.1,0.7378647873726218
38,2,4.9,0.31622776601683794
38,3,4.2,0.4216370213557839
38,4,4.2,0.7888106377466155
38,5,4.1,0.7378647873726218
38,6,4.9,0.31622776601683794
38,7,4.7,0.48304589153964794
38,8,4.3,0.48304589153964794
38,9,4.2,0.6324555320336759
38,10,4.3,0.6749485577105528
38,11,4.4,0.5163977794943222
38,12,4.6,0.5163977794943222
38,13,4.1,0.5676462121975466
38,14,4.6,0.5163977794943222
38,15,4.4,0.5163977794943222
38,16,4.8,0.4216370213557839
38,17,4.6,0.5163977794943222
38,18,4.2,0.4216370213557839
38,19,4.1,0.31622776601683794
38,20,3.8,0.4216370213557839
38,21,4.7,0.48304589153964794
38,22,4.2,0.4216370213557839
38,23,4.3,0.6749485577105528
38,24,3.5,0.7071067811865476
38,25,3.1,0.8755950357709131
38,26,3.6,0.6992058987801011
38,27,3.7,0.6749485577105528
38,28,4.3,0.48304589153964794
38,29,3.8,0.7888106377466155
38,30,3.9,0.31622776601683794
39,1,4.3,0.8232726023485646
39,2,4.4,0.5163977794943222
39,3,3.9,0.5676462121975467
39,4,3.8,0.4216370213557839
39,5,3.7,0.8232726023485646
39,6,4.1,0.5676462121975466
39,7,4.1,0.31622776601683794
39,8,3.9,0.5676462121975467
39,9,3.8,0.4216370213557839
39,10,3.6,0.5163977794943223
39,11,3.9,0.31622776601683794
39,12,4.6,0.5163977794943222
39,13,4.0,0.0
39,14,4.1,0.5676462121975466
39,15,3.5,0.5270462766947299
39,16,4.0,0.4714045207910317
39,17,4.1,0.31622776601683794
39,18,4.1,0.31622776601683794
39,19,3.9,0.31622776601683794
39,20,3.4,0.5163977794943223
39,21,3.8,0.4216370213557839
39,22,4.0,0.0
39,23,3.3,0.6749485577105528
39,24,3.5,0.5270462766947299
39,25,2.7,1.4944341180973264
39,26,2.7,1.4944341180973262
39,27,2.6,0.6992058987801011
39,28,3.6,0.5163977794943223
39,29,3.6,0.9660917830792958
39,30,3.0,0.6666666666666666
40,1,4.2,0.4216370213557839
40,2,4.1,0.31622776601683794
40,3,3.9,0.31622776601683794
40,4,3.4,0.6992058987801011
40,5,3.4,0.5163977794943223
40,6,4.1,0.31622776601683794
40,7,4.0,0.0
40,8,3.5,0.5270462766947299
40,9,3.8,0.4216370213557839
40,10,3.4,0.5163977794943223
40,11,4.1,0.5676462121975466
40,12,4.2,0.4216370213557839
40,13,3.7,0.6749485577105528
40,14,4.1,0.31622776601683794
40,15,3.2,1.3984117975602022
40,16,4.0,0.0
40,17,4.0,0.0
40,18,3.7,0.48304589153964794
40,19,3.4,0.6992058987801011
40,20,3.1,0.31622776601683794
40,21,3.6,0.5163977794943223
40,22,3.8,0.4216370213557839
40,23,3.1,0.5676462121975466
40,24,2.7,0.48304589153964794
40,25,2.4,0.9660917830792959
40,26,1.0,1.632993161855452
40,27,2.2,1.2292725943057183
40,28,3.3,0.48304589153964794
40,29,2.9,0.7378647873726218
40,30,1.7,0.9486832980505138
41,1,4.4,0.6992058987801011
41,2,4.7,0.48304589153964794
41,3,4.2,0.4216370213557839
41,4,3.9,0.7378647873726218
41,5,4.2,0.4216370213557839
41,6,4.2,0.6324555320336759
41,7,4.4,0.5163977794943222
41,8,4.1,0.5676462121975466
41,9,4.1,0.5676462121975466
41,10,3.8,0.4216370213557839
41,11,4.1,0.5676462121975466
41,12,4.3,0.48304589153964794
41,13,4.0,0.816496580927726
41,14,4.3,0.48304589153964794
41,15,4.3,0.674948557710553
41,16,4.5,0.5270462766947299
41,17,4.2,0.4216370213557839
41,18,3.7,0.48304589153964794
41,19,3.9,0.31622776601683794
41,20,3.6,0.5163977794943223
41,21,4.6,0.5163977794943222
41,22,4.2,0.6324555320336759
41,23,4.1,0.31622776601683794
41,24,3.6,0.5163977794943223
41,25,3.0,0.816496580927726
41,26,1.5,1.4337208778404378
41,27,3.2,0.7888106377466155
41,28,4.1,0.31622776601683794
41,29,4.0,0.816496580927726
41,30,4.2,0.4216370213557839
42,1,3.5,1.5811388300841898
42,2,4.0,0.6666666666666666
42,3,3.3,1.4181364924121764
42,4,3.8,0.9189365834726815
42,5,3.5,1.509230856356236
42,6,4.1,0.7378647873726218
42,7,4.0,0.6666666666666666
42,8,3.5,0.7071067811865476
42,9,3.7,0.6749485577105528
42,10,2.2,1.6193277068654823
42,11,3.4,0.6992058987801011
42,12,4.0,0.0
42,13,3.9,0.7378647873726218
42,14,4.2,0.6324555320336759
42,15,3.2,1.3165611772087666
42,16,3.5,0.97182531580755
42,17,3.2,1.8135294011647258
42,18,2.8,1.6865480854231356
42,19,3.2,0.7888106377466155
42,20,1.5,1.35400640077266
42,21,0.7,1.6363916944844767
42,22,2.4,1.837873166945363
42,23,2.9,0.5676462121975467
42,24,1.1,1.449137674618944
42,25,1.1,1.1972189997378648
42,26,0.0,0.0
42,27,0.9,1.1972189997378648
42,28,3.8,0.4216370213557839
42,29,2.6,1.4298407059684812
42,30,1.9,2.0789954839350235
43,1,3.5,0.5270462766947299
43,2,4.7,0.48304589153964794
43,3,4.3,0.48304589153964794
43,4,3.2,0.4216370213557839
43,5,3.5,0.7071067811865476
43,6,3.9,0.5676462121975467
43,7,4.3,0.48304589153964794
43,8,3.6,0.5163977794943223
43,9,3.8,0.6324555320336759
43,10,3.2,0.6324555320336759
43,11,3.9,0.5676462121975466
43,12,4.7,0.48304589153964794
43,13,3.5,0.5270462766947299
43,14,3.9,0.31622776601683794
43,15,3.2,0.4216370213557839
43,16,4.0,0.0
43,17,4.1,0.31622776601683794
43,18,2.5,1.35400640077266
43,19,4.0,0.0
43,20,3.7,0.48304589153964794
43,21,3.6,0.5163977794943223
43,22,3.9,0.31622776601683794
43,23,3.5,0.5270462766947299
43,24,3.4,0.8432740427115678
43,25,2.8,1.1352924243950933
43,26,3.3,0.6749485577105528
43,27,2.9,0.7378647873726218
43,28,3.6,0.5163977794943223
43,29,3.3,1.0593499054713802
43,30,1.5,1.35400640077266
44,1,5.0,0.0
44,2,5.0,0.0
44,3,4.8,0.4216370213557839
44,4,4.8,0.4216370213557839
44,5,4.2,0.7888106377466155
44,6,5.0,0.0
44,7,5.0,0.0
44,8,4.9,0.31622776601683794
44,9,4.6,0.699205898780101
44,10,4.6,0.699205898780101
44,11,5.0,0.0
44,12,5.0,0.0
44,13,4.9,0.31622776601683794
44,14,4.8,0.4216370213557839
44,15,5.0,0.0
44,16,5.0,0.0
44,17,5.0,0.0
44,18,4.6,0.5163977794943222
44,19,4.8,0.4216370213557839
44,20,5.0,0.0
44,21,5.0,0.0
44,22,4.8,0.4216370213557839
44,23,4.9,0.31622776601683794
44,24,4.9,0.31622776601683794
44,25,2.1,2.5144029554194813
44,26,2.6,2.1705094128132942
44,27,3.3,1.946506842754191
44,28,4.8,0.4216370213557839
44,29,4.9,0.31622776601683794
44,30,4.9,0.31622776601683794
45,1,4.0,0.816496580927726
45,2,4.0,0.4714045207910317
45,3,3.9,0.5676462121975467
45,4,4.1,0.5676462121975466
45,5,3.9,0.7378647873726218
45,6,4.3,0.48304589153964794
45,7,4.5,0.5270462766947299
45,8,4.1,0.5676462121975466
45,9,3.8,0.6324555320336759
45,10,3.6,0.6992058987801011
45,11,3.8,0.4216370213557839
45,12,4.2,0.7888106377466155
45,13,3.9,0.7378647873726218
45,14,4.1,0.5676462121975466
45,15,4.5,0.5270462766947299
45,16,4.0,0.4714045207910317
45,17,4.0,0.6666666666666666
45,18,4.0,0.6666666666666666
45,19,3.7,0.8232726023485646
45,20,4.0,0.4714045207910317
45,21,3.5,1.35400640077266
45,22,4.1,0.31622776601683794
45,23,4.0,0.0
45,24,3.4,0.6992058987801011
45,25,3.5,1.2692955176439846
45,26,2.0,1.8856180831641267
45,27,3.4,0.9660917830792959
45,28,3.8,0.4216370213557839
45,29,3.3,1.2516655570345725
45,30,4.1,0.5676462121975466
46,1,3.8,0.4216370213557839
46,2,4.2,0.4216370213557839
46,3,3.4,0.5163977794943223
46,4,3.1,0.31622776601683794
46,5,2.8,1.0327955589886446
46,6,3.9,0.5676462121975467
46,7,3.8,0.4216370213557839
46,8,3.3,0.6749485577105528
46,9,3.3,0.6749485577105528
46,10,3.1,0.31622776601683794
46,11,3.4,0.5163977794943223
46,12,4.0,0.4714045207910317
46,13,3.1,0.31622776601683794
46,14,3.8,0.4216370213557839
46,15,3.2,0.6324555320336759
46,16,4.3,0.48304589153964794
46,17,3.7,0.48304589153964794
46,18,2.8,1.2292725943057183
46,19,3.8,0.4216370213557839
46,20,3.2,0.6324555320336759
46,21,3.9,0.8755950357709131
46,22,3.5,0.5270462766947299
46,23,3.7,0.48304589153964794
46,24,3.2,1.0327955589886446
46,25,2.1,0.8755950357709131
46,26,2.8,0.6324555320336759
46,27,2.2,0.4216370213557839
46,28,3.3,0.48304589153964794
46,29,2.5,0.7071067811865476
46,30,2.7,0.48304589153964794
47,1,4.3,0.48304589153964794
47,2,4.6,0.5163977794943222
47,3,4.2,0.7888106377466155
47,4,4.1,0.5676462121975466
47,5,4.2,0.4216370213557839
47,6,4.8,0.4216370213557839
47,7,4.8,0.4216370213557839
47,8,4.0,0.0
47,9,4.3,0.674948557710553
47,10,4.0,0.4714045207910317
47,11,4.5,0.5270462766947299
47,12,4.6,0.5163977794943222
47,13,4.2,0.6324555320336759
47,14,4.4,0.5163977794943222
47,15,3.9,0.31622776601683794
47,16,4.3,0.48304589153964794
47,17,4.4,0.6992058987801011
47,18,4.5,0.5270462766947299
47,19,4.3,0.48304589153964794
47,20,4.3,0.48304589153964794
47,21,4.9,0.31622776601683794
47,22,4.5,0.5270462766947299
47,23,3.9,0.8755950357709131
47,24,4.5,0.7071067811865476
47,25,3.2,0.6324555320336759
47,26,3.5,1.90029237516523
47,27,3.8,0.7888106377466155
47,28,4.2,0.4216370213557839
47,29,3.5,0.97182531580755
47,30,4.3,0.48304589153964794
48,1,3.8,0.6324555320336759
48,2,4.0,0.6666666666666666
48,3,2.6,0.6992058987801011
48,4,2.6,0.5163977794943223
48,5,2.3,0.6749485577105528
48,6,3.3,0.6749485577105528
48,7,3.7,0.6749485577105528
48,8,3.3,0.48304589153964794
48,9,3.0,0.4714045207910317
48,10,3.2,1.0327955589886446
48,11,3.4,0.5163977794943223
48,12,3.7,0.48304589153964794
48,13,3.2,0.4216370213557839
48,14,3.8,0.7888106377466155
48,15,3.0,0.816496580927726
48,16,4.1,0.5676462121975466
48,17,3.6,0.5163977794943223
48,18,3.4,1.3498971154211057
48,19,3.5,0.5270462766947299
48,20,3.2,1.2292725943057181
48,21,4.3,0.48304589153964794
48,22,3.8,0.4216370213557839
48,23,3.7,0.48304589153964794
48,24,1.9,1.286683937707919
48,25,2.3,1.3374935098492586
48,26,3.4,1.429840705968481
48,27,2.4,1.07496769977314
48,28,4.1,0.31622776601683794
48,29,2.3,1.1595018087284057
48,30,3.0,0.6666666666666666
49,1,4.0,0.4714045207910317
49,2,4.4,0.5163977794943222
49,3,3.5,0.5270462766947299
49,4,3.3,0.48304589153964794
49,5,3.7,0.6749485577105528
49,6,3.9,0.5676462121975466
49,7,4.4,0.5163977794943222
49,8,3.4,0.5163977794943223
49,9,3.7,0.48304589153964794
49,10,3.3,0.48304589153964794
49,11,4.1,0.31622776601683794
49,12,4.1,0.7378647873726218
49,13,3.1,0.31622776601683794
49,14,4.5,0.5270462766947299
49,15,3.5,0.7071067811865476
49,16,4.1,0.31622776601683794
49,17,4.2,0.4216370213557839
49,18,3.4,0.8432740427115678
49,19,3.3,0.6749485577105528
49,20,3.4,0.8432740427115678
49,21,4.9,0.31622776601683794
49,22,4.0,0.4714045207910317
49,23,3.5,0.5270462766947299
49,24,2.4,0.6992058987801011
49,25,2.2,0.4216370213557839
49,26,2.4,1.1737877907772674
49,27,2.2,0.6324555320336759
49,28,3.5,0.5270462766947299
49,29,2.3,0.48304589153964794
49,30,3.0,0.816496580927726
50,1,4.2,0.6324555320336759
50,2,4.1,0.31622776601683794
50,3,3.6,0.6992058987801011
50,4,4.1,0.5676462121975466
50,5,3.9,0.31622776601683794
50,6,4.2,0.4216370213557839
50,7,4.2,0.4216370213557839
50,8,4.0,0.4714045207910317
50,9,3.9,0.31622776601683794
50,10,3.8,0.4216370213557839
50,11,4.4,0.5163977794943222
50,12,4.3,0.48304589153964794
50,13,3.9,0.31622776601683794
50,14,4.0,0.0
50,15,3.9,0.31622776601683794
50,16,4.1,0.31622776601683794
50,17,4.0,0.4714045207910317
50,18,4.0,0.0
50,19,4.1,0.31622776601683794
50,20,3.6,0.5163977794943223
50,21,4.4,0.5163977794943222
50,22,4.0,0.0
50,23,3.8,0.4216370213557839
50,24,2.9,0.7378647873726218
50,25,2.5,0.8498365855987975
50,26,2.9,0.5676462121975467
50,27,3.0,0.816496580927726
50,28,3.7,0.48304589153964794
50,29,3.3,0.8232726023485646
50,30,4.0,0.0
51,1,5.0,0.0
51,2,4.9,0.31622776601683794
51,3,4.9,0.31622776601683794
51,4,4.7,0.48304589153964794
51,5,4.6,0.5163977794943222
51,6,5.0,0.0
51,7,5.0,0.0
51,8,4.4,0.8432740427115678
51,9,4.9,0.31622776601683794
51,10,4.8,0.4216370213557839
51,11,5.0,0.0
51,12,5.0,0.0
51,13,4.8,0.4216370213557839
51,14,4.8,0.4216370213557839
51,15,4.7,0.48304589153964794
51,16,5.0,0.0
51,17,5.0,0.0
51,18,4.9,0.31622776601683794
51,19,4.9,0.31622776601683794
51,20,5.0,0.0
51,21,5.0,0.0
51,22,5.0,0.0
51,23,4.9,0.31622776601683794
51,24,5.0,0.0
51,25,3.8,1.6865480854231356
51,26,4.5,0.7071067811865476
51,27,4.4,1.577621275493231
51,28,4.8,0.4216370213557839
51,29,4.9,0.31622776601683794
51,30,4.7,0.48304589153964794
52,1,4.2,0.6324555320336759
52,2,4.3,0.48304589153964794
52,3,3.9,0.31622776601683794
52,4,4.0,0.6666666666666666
52,5,3.4,0.5163977794943223
52,6,4.5,0.5270462766947299
52,7,4.2,0.4216370213557839
52,8,4.0,0.4714045207910317
52,9,3.9,0.7378647873726218
52,10,3.6,0.5163977794943223
52,11,3.9,0.5676462121975467
52,12,4.1,0.5676462121975466
52,13,3.6,0.5163977794943223
52,14,4.1,0.31622776601683794
52,15,3.6,0.5163977794943223
52,16,4.0,0.0
52,17,3.9,0.31622776601683794
52,18,3.6,0.5163977794943223
52,19,3.6,0.5163977794943223
52,20,3.8,0.4216370213557839
52,21,4.2,0.4216370213557839
52,22,3.9,0.5676462121975467
52,23,3.5,0.7071067811865476
52,24,2.6,1.505545305418162
52,25,3.1,0.31622776601683794
52,26,3.5,0.8498365855987975
52,27,2.2,0.6324555320336759
52,28,4.1,0.31622776601683794
52,29,3.0,1.247219128924647
52,30,2.4,1.07496769977314
53,1,4.4,0.5163977794943222
53,2,4.8,0.4216370213557839
53,3,5.0,0.0
53,4,4.2,0.6324555320336759
53,5,4.6,0.5163977794943222
53,6,4.8,0.4216370213557839
53,7,4.9,0.31622776601683794
53,8,4.8,0.4216370213557839
53,9,4.9,0.31622776601683794
53,10,4.5,0.7071067811865476
53,11,4.5,0.5270462766947299
53,12,5.0,0.0
53,13,4.5,0.5270462766947299
53,14,4.6,0.5163977794943222
53,15,4.8,0.4216370213557839
53,16,4.5,0.5270462766947299
53,17,4.9,0.31622776601683794
53,18,5.0,0.0
53,19,4.4,0.9660917830792959
53,20,3.3,1.5670212364724212
53,21,4.3,1.0593499054713802
53,22,5.0,0.0
53,23,4.6,0.5163977794943222
53,24,4.2,0.6324555320336759
53,25,2.0,1.247219128924647
53,26,1.2,1.6193277068654826
53,27,4.7,0.48304589153964794
53,28,4.6,0.5163977794943222
53,29,4.8,0.4216370213557839
53,30,4.3,0.6749485577105528
54,1,4.1,0.5676462121975466
54,2,3.9,0.7378647873726218
54,3,3.3,0.6749485577105528
54,4,3.3,0.48304589153964794
54,5,3.2,0.4216370213557839
54,6,4.1,0.5676462121975466
54,7,3.7,0.48304589153964794
54,8,3.7,0.6749485577105528
54,9,3.6,0.6992058987801011
54,10,3.1,1.1972189997378648
54,11,3.7,0.48304589153964794
54,12,3.9,0.31622776601683794
54,13,3.6,0.6992058987801011
54,14,4.1,0.31622776601683794
54,15,3.4,0.6992058987801011
54,16,3.9,0.31622776601683794
54,17,3.6,0.5163977794943223
54,18,2.1,1.1972189997378646
54,19,2.6,0.5163977794943223
54,20,2.6,0.6992058987801011
54,21,1.8,1.8737959096740262
54,22,2.2,0.4216370213557839
54,23,3.0,0.6666666666666666
54,24,1.9,1.1972189997378648
54,25,1.6,0.9660917830792959
54,26,1.4,1.577621275493231
54,27,0.8,1.0327955589886446
54,28,3.3,0.8232726023485646
54,29,2.0,0.9428090415820634
54,30,1.6,1.1737877907772674
55,1,4.1,0.7378647873726218
55,2,4.3,0.48304589153964794
55,3,3.6,0.5163977794943223
55,4,3.1,0.31622776601683794
55,5,3.5,0.5270462766947299
55,6,4.2,0.4216370213557839
55,7,4.3,0.48304589153964794
55,8,4.0,0.0
55,9,4.0,0.4714045207910317
55,10,3.7,0.8232726023485646
55,11,3.7,0.48304589153964794
55,12,4.1,0.31622776601683794
55,13,3.4,0.5163977794943223
55,14,3.9,0.31622776601683794
55,15,3.3,0.48304589153964794
55,16,4.3,0.48304589153964794
55,17,4.0,0.0
55,18,4.0,0.4714045207910317
55,19,3.5,0.5270462766947299
55,20,4.0,0.6666666666666666
55,21,4.2,0.6324555320336759
55,22,4.0,0.0
55,23,3.6,0.6992058987801011
55,24,2.9,0.9944289260117531
55,25,3.0,0.6666666666666666
55,26,2.5,1.0801234497346435
55,27,3.1,0.8755950357709131
55,28,3.9,0.31622776601683794
55,29,3.0,0.816496580927726
55,30,3.7,0.48304589153964794
56,1,4.2,0.4216370213557839
56,2,4.3,0.48304589153964794
56,3,3.9,0.5676462121975467
56,4,3.7,0.48304589153964794
56,5,3.5,0.7071067811865476
